chr10:108597026	K562;K562only
chr10:108617109	GM12878;GM12878only
chr10:108623509	GM12878;GM12878only
chr10:108626330	GM12878;GM12878only
chr10:10866843	Huvec;Huveconly
chr10:108679973	GM12878;GM12878only
chr10:10868367	Huvec;Huveconly
chr10:108690625	GM12878;GM12878only
chr10:108691094	HepG2;HepG2only
chr10:108691429	GM12878;GM12878only
chr10:108692310	GM12878;GM12878only
chr10:108695845	GM12878;GM12878only
chr10:108698572	K562;K562only
chr10:108701581	K562;K562only
chr10:108702001	K562;K562only
chr10:108717845	GM12878;GM12878only
chr10:10872845	Huvec;Huveconly
chr10:108741011	GM12878;GM12878only
chr10:108751951	K562;K562only
chr10:108756562	K562;K562only
chr10:108757600	K562;K562only
chr10:108773135	K562;K562only
chr10:108773507	K562;K562only
chr10:108782850	K562;K562only
chr10:108785644	K562;K562only
chr10:108788142	K562;K562only
chr10:108792360	K562;K562only
chr10:108792961	K562;K562only
chr10:108816069	K562;K562only
chr10:108841511	K562;K562only
chr10:108843249	K562;K562only
chr10:108904395	H1hESC;H1hESConly
chr10:108990823	Hela;Helaonly
chr10:108991953	Hela;Helaonly
chr10:109023025	Hela;Helaonly
chr10:109040259	Hela;Helaonly
chr10:10912774	GM12878;GM12878only
chr10:10914147	Huvec;Huveconly
chr10:10915483	Huvec;Huveconly
chr10:109169448	GM12878;GM12878only
chr10:109175508	GM12878;GM12878only
chr10:109178378	GM12878;GM12878only
chr10:109186027	GM12878;GM12878only
chr10:109201850	GM12878;Hela
chr10:109202027	GM12878;Hela
chr10:109203751	GM12878;GM12878only
chr10:109204261	GM12878;GM12878only
chr10:109231817	Hela;Helaonly
chr10:109237234	GM12878;GM12878only
chr10:109244881	Hela;Helaonly
chr10:109305033	Hela;Helaonly
chr10:109306167	Hela;Helaonly
chr10:109308300	H1hESC;H1hESConly
chr10:109313439	GM12878;GM12878only
chr10:109336668	Hela;Helaonly
chr10:109371053	Hela;Helaonly
chr10:109374384	Hela;Helaonly
chr10:109374796	Hela;Helaonly
chr10:109376715	Hela;Helaonly
chr10:109378507	Hela;Helaonly
chr10:109407387	GM12878;GM12878only
chr10:109412474	GM12878;GM12878only
chr10:109413717	GM12878;Hela
chr10:109413879	GM12878;Hela
chr10:109478772	Hela;Helaonly
chr10:109487714	Hela;Helaonly
chr10:109488692	GM12878;Hela
chr10:109500945	Hela;Helaonly
chr10:109502028	Hela;Helaonly
chr10:109502541	Hela;Helaonly
chr10:109509172	Hela;Helaonly
chr10:109594706	Hela;Helaonly
chr10:109607667	GM12878;GM12878only
chr10:109654565	GM12878;GM12878only
chr10:109673462	GM12878;GM12878only
chr10:109673852	GM12878;GM12878only
chr10:109731958	Hela;Helaonly
chr10:109754883	GM12878;GM12878only
chr10:109774692	GM12878;GM12878only
chr10:109964304	GM12878;H1hESC
chr10:109964383	GM12878;H1hESC
chr10:110118824	GM12878;Hela
chr10:110118900	GM12878;Hela
chr10:110304420	GM12878;GM12878only
chr10:110305835	GM12878;GM12878only
chr10:110354335	GM12878;GM12878only
chr10:110358394	H1hESC;H1hESConly
chr10:110359335	GM12878;GM12878only
chr10:110391219	GM12878;GM12878only
chr10:110391969	GM12878;GM12878only
chr10:110456633	GM12878;GM12878only
chr10:110543827	GM12878;GM12878only
chr10:110574916	GM12878;GM12878only
chr10:110654317	GM12878;GM12878only
chr10:110671654	H1hESC;H1hESConly
chr10:110672431	GM12878;GM12878only
chr10:110757462	GM12878;GM12878only
chr10:110822335	Hela;Helaonly
chr10:11116988	GM12878;GM12878only
chr10:111216512	H1hESC;H1hESConly
chr10:11122682	GM12878;GM12878only
chr10:111533744	Huvec;Huveconly
chr10:11155265	GM12878;GM12878only
chr10:11157409	K562;K562only
chr10:111595156	Huvec;Huveconly
chr10:111694896	H1hESC;Huvec
chr10:111695035	H1hESC;Huvec
chr10:111699562	Huvec;Huveconly
chr10:111725320	HepG2;Huvec
chr10:111725404	HepG2;Huvec
chr10:111727020	Huvec;Huveconly
chr10:111727415	HepG2;HepG2only
chr10:111734640	HepG2;HepG2only
chr10:111737381	HepG2;HepG2only
chr10:111741961	K562;K562only
chr10:111794841	Huvec;Huveconly
chr10:111795427	GM12878;GM12878only
chr10:111796555	GM12878;GM12878only
chr10:111797070	GM12878;GM12878only
chr10:111802160	Huvec;Huveconly
chr10:111818062	Huvec;Huveconly
chr10:111819752	GM12878;Huvec
chr10:111819811	GM12878;Huvec
chr10:11183745	K562;K562only
chr10:11184021	Huvec;Huveconly
chr10:11185427	GM12878;GM12878only
chr10:111861627	GM12878;GM12878only
chr10:11187385	GM12878;K562
chr10:11187531	GM12878;K562
chr10:11188834	K562;K562only
chr10:11189799	GM12878;GM12878only
chr10:11190818	K562;K562only
chr10:11191337	K562;K562only
chr10:111916870	GM12878;GM12878only
chr10:111928823	H1hESC;H1hESConly
chr10:111930398	H1hESC;H1hESConly
chr10:111930915	H1hESC;H1hESConly
chr10:111940981	K562;K562only
chr10:111948410	Hela;Helaonly
chr10:111952416	GM12878;K562
chr10:111952441	GM12878;K562
chr10:11196481	GM12878;GM12878only
chr10:112029438	HepG2;HepG2only
chr10:112033353	GM12878;Hela
chr10:112033388	GM12878;Hela
chr10:112034015	GM12878;GM12878only
chr10:112035047	K562;K562only
chr10:112039258	Shared;notH1hESC
chr10:112039367	Shared;notH1hESC
chr10:112039372	Shared;notH1hESC
chr10:112078104	GM12878;GM12878only
chr10:112083517	Hela;Helaonly
chr10:112084600	GM12878;GM12878only
chr10:112086612	GM12878;Huvec
chr10:112086630	GM12878;Huvec
chr10:112113227	Hela;Huvec
chr10:112113285	Hela;Huvec
chr10:112114196	Shared;notHepG2
chr10:112114281	Shared;notHepG2
chr10:112114288	Shared;notHepG2
chr10:112114298	Shared;notHepG2
chr10:112114314	Shared;notHepG2
chr10:112116380	GM12878;Hela
chr10:112116532	GM12878;Hela
chr10:112117247	Hela;Helaonly
chr10:112119046	Hela;Helaonly
chr10:112121034	Hela;Helaonly
chr10:112121685	GM12878;GM12878only
chr10:112129986	K562;K562only
chr10:112132671	Hela;Huvec
chr10:112132719	Hela;Huvec
chr10:112136318	K562;K562only
chr10:112138561	K562;K562only
chr10:112139754	K562;Huvec
chr10:112139828	K562;Huvec
chr10:112148013	GM12878;Huvec
chr10:112148143	GM12878;Huvec
chr10:112148637	K562;K562only
chr10:112151979	Huvec;Huveconly
chr10:112152831	Hela;Helaonly
chr10:112158465	H1hESC;HepG2
chr10:112158466	H1hESC;HepG2
chr10:112161636	Huvec;Huveconly
chr10:112167829	GM12878;GM12878only
chr10:112168161	Hela;HepG2
chr10:112168209	Hela;HepG2
chr10:112169539	K562;K562only
chr10:112169804	GM12878;GM12878only
chr10:112171971	GM12878;GM12878only
chr10:112173484	GM12878;GM12878only
chr10:112174627	GM12878;Hela
chr10:112174638	GM12878;Hela
chr10:112175055	GM12878;GM12878only
chr10:112175822	K562;K562only
chr10:112176780	Hela;Helaonly
chr10:112178200	Hela;Helaonly
chr10:112181658	K562;K562only
chr10:112224784	GM12878;GM12878only
chr10:112273234	GM12878;GM12878only
chr10:112273842	Hela;Helaonly
chr10:112282495	Hela;Huvec
chr10:112282727	Hela;HepG2
chr10:112285789	Huvec;Huveconly
chr10:112287747	Huvec;Huveconly
chr10:112288913	GM12878;GM12878only
chr10:112289483	GM12878;H1hESC
chr10:112289573	GM12878;H1hESC
chr10:112289916	H1hESC;Hela
chr10:112290012	H1hESC;Hela
chr10:112290997	Hela;Helaonly
chr10:112293150	K562;K562only
chr10:112357505	Huvec;Huveconly
chr10:112359255	Hela;Helaonly
chr10:112360426	Shared;allShared
chr10:112360485	Shared;allShared
chr10:112360487	Shared;allShared
chr10:112369533	Hela;Helaonly
chr10:112370093	Shared;notHepG2
chr10:112370218	Shared;notHepG2
chr10:112370268	Shared;notHepG2
chr10:112371917	GM12878;GM12878only
chr10:112372622	GM12878;GM12878only
chr10:11237276	GM12878;GM12878only
chr10:112373218	GM12878;K562
chr10:112373373	GM12878;K562
chr10:112376433	K562;K562only
chr10:11238800	GM12878;GM12878only
chr10:11239338	GM12878;GM12878only
chr10:112422089	GM12878;GM12878only
chr10:112424849	K562;Hela
chr10:112424946	K562;Hela
chr10:112427949	H1hESC;H1hESConly
chr10:112430165	GM12878;GM12878only
chr10:112432004	Shared;allShared
chr10:112432037	Shared;allShared
chr10:112432071	Shared;allShared
chr10:112440917	K562;H1hESC
chr10:112440918	K562;H1hESC
chr10:112466634	H1hESC;H1hESConly
chr10:112471301	GM12878;GM12878only
chr10:112477881	GM12878;K562
chr10:112477904	GM12878;K562
chr10:112484294	GM12878;GM12878only
chr10:112495601	HepG2;HepG2only
chr10:112499782	HepG2;HepG2only
chr10:11251727	GM12878;GM12878only
chr10:11252337	GM12878;Huvec
chr10:11252444	GM12878;Huvec
chr10:11252704	GM12878;GM12878only
chr10:112532920	K562;K562only
chr10:112533974	GM12878;Huvec
chr10:112534241	K562;Huvec
chr10:11253427	Huvec;Huveconly
chr10:112534634	HepG2;HepG2only
chr10:112534892	Hela;HepG2
chr10:112534942	Hela;HepG2
chr10:112564390	GM12878;GM12878only
chr10:112605599	GM12878;HepG2
chr10:112605661	GM12878;HepG2
chr10:112609983	GM12878;GM12878only
chr10:112611131	GM12878;GM12878only
chr10:112617158	K562;K562only
chr10:112618099	K562;K562only
chr10:11268106	GM12878;GM12878only
chr10:11273301	GM12878;GM12878only
chr10:11274253	GM12878;GM12878only
chr10:11277837	GM12878;GM12878only
chr10:112790329	GM12878;GM12878only
chr10:11279668	GM12878;GM12878only
chr10:11283059	K562;K562only
chr10:11284625	GM12878;GM12878only
chr10:112847273	K562;K562only
chr10:11288868	GM12878;GM12878only
chr10:112888734	K562;Hela
chr10:112888735	K562;Hela
chr10:112896826	H1hESC;H1hESConly
chr10:112935650	K562;K562only
chr10:11298167	GM12878;GM12878only
chr10:11299019	GM12878;GM12878only
chr10:11303848	GM12878;GM12878only
chr10:11308675	GM12878;GM12878only
chr10:113098897	GM12878;GM12878only
chr10:11312026	GM12878;GM12878only
chr10:11312583	Shared;notHela
chr10:11312694	Shared;notHela
chr10:11312703	Shared;notHela
chr10:11312751	Shared;notHela
chr10:113130028	H1hESC;H1hESConly
chr10:11315023	GM12878;GM12878only
chr10:113235589	HepG2;HepG2only
chr10:11326101	GM12878;GM12878only
chr10:11328546	GM12878;GM12878only
chr10:113437654	Hela;Helaonly
chr10:113516367	H1hESC;HepG2
chr10:113516430	H1hESC;HepG2
chr10:113516693	Hela;Helaonly
chr10:113600088	Hela;Helaonly
chr10:113627652	Hela;Helaonly
chr10:113632555	Hela;Helaonly
chr10:113633695	Hela;Helaonly
chr10:113634571	Hela;Helaonly
chr10:113644910	Hela;Helaonly
chr10:113723599	Hela;Helaonly
chr10:11372736	Huvec;Huveconly
chr10:113732149	Hela;Helaonly
chr10:113756008	GM12878;GM12878only
chr10:113759259	H1hESC;H1hESConly
chr10:11378909	Huvec;Huveconly
